COUNTRY,COUNTRY_GRP,AGE_GRP_LIST,SEX,YEAR,VALUE
ESP,,TOTAL,ALL,1999,17428
ESP,,TOTAL,ALL,2000,17363
ESP,,TOTAL,ALL,2001,18214
ESP,,TOTAL,ALL,2002,18114
ESP,,TOTAL,ALL,2003,18801
ESP,,TOTAL,ALL,2004,19092
ESP,,TOTAL,ALL,2005,19118
ESP,,TOTAL,ALL,2006,19532
ESP,,TOTAL,ALL,2007,19992
ESP,,TOTAL,ALL,2008,20213
ESP,,TOTAL,ALL,2009,20425
ESP,,TOTAL,ALL,2010,20755
ESP,,TOTAL,ALL,2011,21097
ESP,,TOTAL,ALL,2012,21511
ESP,,TOTAL,ALL,2013,21689
ESP,,TOTAL,ALL,2014,21270
ESP,,TOTAL,ALL,2015,21625
ESP,,TOTAL,ALL,2016,22187
ESP,,TOTAL,ALL,2017,22121
ESP,,TOTAL,ALL,2018,22153
ESP,,TOTAL,ALL,2019,22007
ESP,,TOTAL,ALL,2020,21918
ESP,,TOTAL,ALL,2021,22438
EST,,TOTAL,ALL,1981,553
EST,,TOTAL,ALL,1982,558
EST,,TOTAL,ALL,1985,561
EST,,TOTAL,ALL,1986,579
EST,,TOTAL,ALL,1987,603
EST,,TOTAL,ALL,1988,687
EST,,TOTAL,ALL,1989,695
EST,,TOTAL,ALL,1990,655
EST,,TOTAL,ALL,1991,783
EST,,TOTAL,ALL,1992,717
EST,,TOTAL,ALL,1993,692
EST,,TOTAL,ALL,1994,681
EST,,TOTAL,ALL,1995,713
EST,,TOTAL,ALL,1996,674
EST,,TOTAL,ALL,1997,710
EST,,TOTAL,ALL,1998,702
EST,,TOTAL,ALL,1999,652
EST,,TOTAL,ALL,2000,687
EST,,TOTAL,ALL,2001,678
EST,,TOTAL,ALL,2002,686
EST,,TOTAL,ALL,2003,707
EST,,TOTAL,ALL,2004,656
EST,,TOTAL,ALL,2005,640
EST,,TOTAL,ALL,2006,708
EST,,TOTAL,ALL,2007,702
EST,,TOTAL,ALL,2008,704
EST,,TOTAL,ALL,2009,609
EST,,TOTAL,ALL,2010,641
EST,,TOTAL,ALL,2011,650
EST,,TOTAL,ALL,2012,688
EST,,TOTAL,ALL,2013,658
EST,,TOTAL,ALL,2014,715
EST,,TOTAL,ALL,2015,672
EST,,TOTAL,ALL,2016,666
FIN,,TOTAL,ALL,1969,1752
FIN,,TOTAL,ALL,1970,1720
FIN,,TOTAL,ALL,1971,1843
FIN,,TOTAL,ALL,1972,1752
FIN,,TOTAL,ALL,1973,1779
FIN,,TOTAL,ALL,1974,1818
FIN,,TOTAL,ALL,1975,1729
FIN,,TOTAL,ALL,1976,1984
FIN,,TOTAL,ALL,1977,1977
FIN,,TOTAL,ALL,1978,1993
FIN,,TOTAL,ALL,1979,2069
FIN,,TOTAL,ALL,1980,2096
FIN,,TOTAL,ALL,1981,2098
FIN,,TOTAL,ALL,1982,1942
FIN,,TOTAL,ALL,1983,2052
FIN,,TOTAL,ALL,1984,2004
FIN,,TOTAL,ALL,1985,2078
FIN,,TOTAL,ALL,1986,1943
FIN,,TOTAL,ALL,1987,1970
FIN,,TOTAL,ALL,1988,1928
FIN,,TOTAL,ALL,1989,1851
FIN,,TOTAL,ALL,1990,1945
FIN,,TOTAL,ALL,1991,1820
FIN,,TOTAL,ALL,1992,1984
FIN,,TOTAL,ALL,1993,1895
FIN,,TOTAL,ALL,1994,1840
FIN,,TOTAL,ALL,1995,1880
FIN,,TOTAL,ALL,1996,1879
FIN,,TOTAL,ALL,1997,1843
FIN,,TOTAL,ALL,1998,1927
FIN,,TOTAL,ALL,1999,1811
FIN,,TOTAL,ALL,2000,1846
FIN,,TOTAL,ALL,2001,1894
FIN,,TOTAL,ALL,2002,1852
FIN,,TOTAL,ALL,2003,1927
FIN,,TOTAL,ALL,2004,1871
FIN,,TOTAL,ALL,2005,1949
FIN,,TOTAL,ALL,2006,2005
FIN,,TOTAL,ALL,2007,2033
FIN,,TOTAL,ALL,2008,1998
FIN,,TOTAL,ALL,2009,2028
FIN,,TOTAL,ALL,2010,2214
FIN,,TOTAL,ALL,2011,2106
FIN,,TOTAL,ALL,2012,2168
FIN,,TOTAL,ALL,2013,2225
FIN,,TOTAL,ALL,2014,2152
FIN,,TOTAL,ALL,2016,2263
FIN,,TOTAL,ALL,2017,2263
FIN,,TOTAL,ALL,2018,2267
FIN,,TOTAL,ALL,2019,2345
FIN,,TOTAL,ALL,2020,2282
FIN,,TOTAL,ALL,2021,2348
FRA,,TOTAL,ALL,1968,11047
FRA,,TOTAL,ALL,1969,11458
FRA,,TOTAL,ALL,1970,11445
FRA,,TOTAL,ALL,1971,12093
FRA,,TOTAL,ALL,1972,12847
FRA,,TOTAL,ALL,1973,13228
FRA,,TOTAL,ALL,1974,13837
FRA,,TOTAL,ALL,1975,14322
FRA,,TOTAL,ALL,1976,15198
FRA,,TOTAL,ALL,1977,15692
FRA,,TOTAL,ALL,1978,16587
FRA,,TOTAL,ALL,1979,16767
FRA,,TOTAL,ALL,1980,17219
FRA,,TOTAL,ALL,1981,17705
FRA,,TOTAL,ALL,1982,18045
FRA,,TOTAL,ALL,1983,18293
FRA,,TOTAL,ALL,1984,18853
FRA,,TOTAL,ALL,1985,19401
FRA,,TOTAL,ALL,1986,19839
FRA,,TOTAL,ALL,1987,20639
FRA,,TOTAL,ALL,1988,21158
FRA,,TOTAL,ALL,1989,21607
FRA,,TOTAL,ALL,1990,21617
FRA,,TOTAL,ALL,1991,22322
FRA,,TOTAL,ALL,1992,22635
FRA,,TOTAL,ALL,1993,23270
FRA,,TOTAL,ALL,1994,23131
FRA,,TOTAL,ALL,1995,23929
FRA,,TOTAL,ALL,1996,24338
FRA,,TOTAL,ALL,1997,24417
FRA,,TOTAL,ALL,1998,25121
FRA,,TOTAL,ALL,1999,25196
FRA,,TOTAL,ALL,2000,24831
FRA,,TOTAL,ALL,2001,25085
FRA,,TOTAL,ALL,2002,25799
FRA,,TOTAL,ALL,2003,26214
FRA,,TOTAL,ALL,2004,26860
FRA,,TOTAL,ALL,2005,27850
FRA,,TOTAL,ALL,2006,28347
FRA,,TOTAL,ALL,2007,28641
FRA,,TOTAL,ALL,2008,28991
FRA,,TOTAL,ALL,2009,29700
FRA,,TOTAL,ALL,2010,29653
FRA,,TOTAL,ALL,2011,30010
FRA,,TOTAL,ALL,2012,30557
FRA,,TOTAL,ALL,2013,30211
FRA,,TOTAL,ALL,2014,31413
FRA,,TOTAL,ALL,2017,31022
FRA,,TOTAL,ALL,2018,30692
GBR,,TOTAL,ALL,1968,32558
GBR,,TOTAL,ALL,1969,33590
GBR,,TOTAL,ALL,1970,34251
GBR,,TOTAL,ALL,1971,34752
GBR,,TOTAL,ALL,1972,35774
GBR,,TOTAL,ALL,1973,36424
GBR,,TOTAL,ALL,1974,37377
GBR,,TOTAL,ALL,1975,37159
GBR,,TOTAL,ALL,1976,37996
GBR,,TOTAL,ALL,1977,38327
GBR,,TOTAL,ALL,1978,39017
GBR,,TOTAL,ALL,1979,39547
GBR,,TOTAL,ALL,1980,39795
GBR,,TOTAL,ALL,1981,39530
GBR,,TOTAL,ALL,1982,39638
GBR,,TOTAL,ALL,1983,40441
GBR,,TOTAL,ALL,1984,40752
GBR,,TOTAL,ALL,1985,40860
GBR,,TOTAL,ALL,1986,40139
GBR,,TOTAL,ALL,1987,40187
GBR,,TOTAL,ALL,1988,40223
GBR,,TOTAL,ALL,1989,39646
GBR,,TOTAL,ALL,1990,39269
GBR,,TOTAL,ALL,1991,39186
GBR,,TOTAL,ALL,1992,38741
GBR,,TOTAL,ALL,1993,37725
GBR,,TOTAL,ALL,1994,37148
GBR,,TOTAL,ALL,1995,36600
GBR,,TOTAL,ALL,1996,35751
GBR,,TOTAL,ALL,1997,34854
GBR,,TOTAL,ALL,1998,34958
GBR,,TOTAL,ALL,1999,34235
GBR,,TOTAL,ALL,2001,33523
GBR,,TOTAL,ALL,2002,33706
GBR,,TOTAL,ALL,2003,33424
GBR,,TOTAL,ALL,2004,33053
GBR,,TOTAL,ALL,2005,33503
GBR,,TOTAL,ALL,2006,34226
GBR,,TOTAL,ALL,2007,34600
GBR,,TOTAL,ALL,2008,35311
GBR,,TOTAL,ALL,2009,35052
GBR,,TOTAL,ALL,2010,34926
GBR,,TOTAL,ALL,2011,35226
GBR,,TOTAL,ALL,2012,35403
GBR,,TOTAL,ALL,2013,35522
GBR,,TOTAL,ALL,2014,35960
GBR,,TOTAL,ALL,2015,35557
GBR,,TOTAL,ALL,2016,35685
GBR,,TOTAL,ALL,2017,35170
GBR,,TOTAL,ALL,2018,34599
GBR,,TOTAL,ALL,2019,34550
GBR,,TOTAL,ALL,2020,33649
GEO,,TOTAL,ALL,1981,829
GEO,,TOTAL,ALL,1982,828
GEO,,TOTAL,ALL,1985,959
GEO,,TOTAL,ALL,1986,966
GEO,,TOTAL,ALL,1987,993
GEO,,TOTAL,ALL,1988,1045
GEO,,TOTAL,ALL,1989,1008
GEO,,TOTAL,ALL,1990,1008
GEO,,TOTAL,ALL,1991,1045
GEO,,TOTAL,ALL,1992,866
GEO,,TOTAL,ALL,1994,636
GEO,,TOTAL,ALL,1995,558
GEO,,TOTAL,ALL,1996,569
GEO,,TOTAL,ALL,1997,672
GEO,,TOTAL,ALL,1998,739
GEO,,TOTAL,ALL,1999,769
GEO,,TOTAL,ALL,2000,827
GEO,,TOTAL,ALL,2001,825
GEO,,TOTAL,ALL,2004,924
GEO,,TOTAL,ALL,2005,637
GEO,,TOTAL,ALL,2006,568
GEO,,TOTAL,ALL,2007,497
GEO,,TOTAL,ALL,2009,774
GEO,,TOTAL,ALL,2010,392
GEO,,TOTAL,ALL,2011,745
GEO,,TOTAL,ALL,2012,839
GEO,,TOTAL,ALL,2013,812
GEO,,TOTAL,ALL,2014,916
GEO,,TOTAL,ALL,2015,1016
GEO,,TOTAL,ALL,2016,1086
GEO,,TOTAL,ALL,2017,1075
GEO,,TOTAL,ALL,2018,1157
GEO,,TOTAL,ALL,2019,1104
GEO,,TOTAL,ALL,2020,1176
GEO,,TOTAL,ALL,2021,1061
GRC,,TOTAL,ALL,1968,2040
GRC,,TOTAL,ALL,1969,2146
GRC,,TOTAL,ALL,1970,2184
GRC,,TOTAL,ALL,1971,2205
GRC,,TOTAL,ALL,1972,2383
GRC,,TOTAL,ALL,1973,2753
GRC,,TOTAL,ALL,1974,2914
GRC,,TOTAL,ALL,1975,2922
GRC,,TOTAL,ALL,1976,3150
GRC,,TOTAL,ALL,1977,3340
GRC,,TOTAL,ALL,1978,3532
GRC,,TOTAL,ALL,1979,3623
GRC,,TOTAL,ALL,1980,3482
GRC,,TOTAL,ALL,1981,3643
GRC,,TOTAL,ALL,1982,3817
GRC,,TOTAL,ALL,1983,3955
GRC,,TOTAL,ALL,1984,4010
GRC,,TOTAL,ALL,1985,4315
GRC,,TOTAL,ALL,1986,4269
GRC,,TOTAL,ALL,1987,4339
GRC,,TOTAL,ALL,1988,4456
GRC,,TOTAL,ALL,1989,4671
GRC,,TOTAL,ALL,1990,4748
GRC,,TOTAL,ALL,1991,4877
GRC,,TOTAL,ALL,1992,4842
GRC,,TOTAL,ALL,1993,5086
GRC,,TOTAL,ALL,1994,5191
GRC,,TOTAL,ALL,1995,5157
GRC,,TOTAL,ALL,1996,5308
GRC,,TOTAL,ALL,1997,5316
GRC,,TOTAL,ALL,1998,5414
GRC,,TOTAL,ALL,1999,5472
GRC,,TOTAL,ALL,2000,5595
GRC,,TOTAL,ALL,2001,5630
GRC,,TOTAL,ALL,2002,5666
GRC,,TOTAL,ALL,2003,5757
GRC,,TOTAL,ALL,2004,5966
GRC,,TOTAL,ALL,2005,5988
GRC,,TOTAL,ALL,2006,6038
GRC,,TOTAL,ALL,2007,6188
GRC,,TOTAL,ALL,2008,6402
GRC,,TOTAL,ALL,2009,6447
GRC,,TOTAL,ALL,2010,6407
GRC,,TOTAL,ALL,2011,6581
GRC,,TOTAL,ALL,2012,6745
GRC,,TOTAL,ALL,2014,7080
GRC,,TOTAL,ALL,2015,7158
GRC,,TOTAL,ALL,2016,7127
GRC,,TOTAL,ALL,2017,7178
GRC,,TOTAL,ALL,2018,7046
GRC,,TOTAL,ALL,2019,7117
GRC,,TOTAL,ALL,2020,7014
HRV,,TOTAL,ALL,1985,1919
HRV,,TOTAL,ALL,1986,1953
HRV,,TOTAL,ALL,1987,2092
HRV,,TOTAL,ALL,1988,2173
HRV,,TOTAL,ALL,1989,2195
HRV,,TOTAL,ALL,1990,2285
HRV,,TOTAL,ALL,1991,2250
HRV,,TOTAL,ALL,1992,2210
HRV,,TOTAL,ALL,1993,2199
HRV,,TOTAL,ALL,1994,2239
HRV,,TOTAL,ALL,1995,2190
HRV,,TOTAL,ALL,1996,2390
HRV,,TOTAL,ALL,1997,2451
HRV,,TOTAL,ALL,1998,2569
HRV,,TOTAL,ALL,1999,2495
HRV,,TOTAL,ALL,2000,2478
HRV,,TOTAL,ALL,2001,2616
HRV,,TOTAL,ALL,2002,2598
HRV,,TOTAL,ALL,2003,2640
HRV,,TOTAL,ALL,2004,2635
HRV,,TOTAL,ALL,2005,2640
HRV,,TOTAL,ALL,2006,2717
HRV,,TOTAL,ALL,2007,2753
HRV,,TOTAL,ALL,2008,2750
HRV,,TOTAL,ALL,2009,2799
HRV,,TOTAL,ALL,2010,2768
HRV,,TOTAL,ALL,2011,2838
HRV,,TOTAL,ALL,2012,2790
HRV,,TOTAL,ALL,2013,2802
HRV,,TOTAL,ALL,2014,2827
HRV,,TOTAL,ALL,2015,2821
HRV,,TOTAL,ALL,2016,2866
HRV,,TOTAL,ALL,2017,2994
HRV,,TOTAL,ALL,2019,2874
HRV,,TOTAL,ALL,2020,2819
HRV,,TOTAL,ALL,2021,2814
HUN,,TOTAL,ALL,1969,3356
HUN,,TOTAL,ALL,1970,3391
HUN,,TOTAL,ALL,1971,3653
HUN,,TOTAL,ALL,1972,3656
HUN,,TOTAL,ALL,1973,3862
HUN,,TOTAL,ALL,1974,4191
HUN,,TOTAL,ALL,1975,4169
HUN,,TOTAL,ALL,1976,4336
HUN,,TOTAL,ALL,1977,4485
HUN,,TOTAL,ALL,1978,4924
HUN,,TOTAL,ALL,1979,5036
HUN,,TOTAL,ALL,1980,5159
HUN,,TOTAL,ALL,1981,5360
HUN,,TOTAL,ALL,1982,5572
HUN,,TOTAL,ALL,1983,5689
HUN,,TOTAL,ALL,1984,5864
HUN,,TOTAL,ALL,1985,5836
HUN,,TOTAL,ALL,1986,6300
HUN,,TOTAL,ALL,1987,6526
HUN,,TOTAL,ALL,1988,6397
HUN,,TOTAL,ALL,1989,6542
HUN,,TOTAL,ALL,1990,6908
HUN,,TOTAL,ALL,1991,7007
HUN,,TOTAL,ALL,1992,7283
HUN,,TOTAL,ALL,1993,7436
HUN,,TOTAL,ALL,1994,7505
HUN,,TOTAL,ALL,1995,7551
HUN,,TOTAL,ALL,1996,7858
HUN,,TOTAL,ALL,1997,7763
HUN,,TOTAL,ALL,1998,7898
HUN,,TOTAL,ALL,1999,7883
HUN,,TOTAL,ALL,2000,7824
HUN,,TOTAL,ALL,2001,7902
HUN,,TOTAL,ALL,2002,7939
HUN,,TOTAL,ALL,2003,8201
HUN,,TOTAL,ALL,2004,8260
HUN,,TOTAL,ALL,2005,7571
HUN,,TOTAL,ALL,2006,7721
HUN,,TOTAL,ALL,2007,8155
HUN,,TOTAL,ALL,2008,8330
HUN,,TOTAL,ALL,2009,8453
HUN,,TOTAL,ALL,2010,8648
HUN,,TOTAL,ALL,2011,8533
HUN,,TOTAL,ALL,2012,8896
HUN,,TOTAL,ALL,2013,8591
HUN,,TOTAL,ALL,2014,8733
HUN,,TOTAL,ALL,2015,8591
HUN,,TOTAL,ALL,2016,8883
HUN,,TOTAL,ALL,2017,8840
HUN,,TOTAL,ALL,2018,8716
HUN,,TOTAL,ALL,2019,8447
IRL,,TOTAL,ALL,1968,908
IRL,,TOTAL,ALL,1969,852
IRL,,TOTAL,ALL,1970,957
IRL,,TOTAL,ALL,1971,1004
IRL,,TOTAL,ALL,1972,1022
IRL,,TOTAL,ALL,1973,1061
IRL,,TOTAL,ALL,1974,1177
IRL,,TOTAL,ALL,1975,1191
IRL,,TOTAL,ALL,1976,1273
IRL,,TOTAL,ALL,1977,1247
IRL,,TOTAL,ALL,1978,1269
IRL,,TOTAL,ALL,1979,1312
IRL,,TOTAL,ALL,1980,1268
IRL,,TOTAL,ALL,1981,1424
IRL,,TOTAL,ALL,1982,1332
IRL,,TOTAL,ALL,1983,1484
IRL,,TOTAL,ALL,1984,1541
IRL,,TOTAL,ALL,1985,1542
IRL,,TOTAL,ALL,1986,1554
IRL,,TOTAL,ALL,1987,1434
IRL,,TOTAL,ALL,1988,1546
IRL,,TOTAL,ALL,1989,1594
IRL,,TOTAL,ALL,1990,1529
IRL,,TOTAL,ALL,1991,1472
IRL,,TOTAL,ALL,1992,1559
IRL,,TOTAL,ALL,1993,1608
IRL,,TOTAL,ALL,1994,1550
IRL,,TOTAL,ALL,1995,1574
IRL,,TOTAL,ALL,1996,1469
IRL,,TOTAL,ALL,1997,1389
IRL,,TOTAL,ALL,1998,1523
IRL,,TOTAL,ALL,1999,1449
IRL,,TOTAL,ALL,2000,1568
IRL,,TOTAL,ALL,2001,1478
IRL,,TOTAL,ALL,2002,1469
IRL,,TOTAL,ALL,2003,1574
IRL,,TOTAL,ALL,2004,1609
IRL,,TOTAL,ALL,2005,1587
IRL,,TOTAL,ALL,2006,1623
IRL,,TOTAL,ALL,2007,1668
IRL,,TOTAL,ALL,2008,1681
IRL,,TOTAL,ALL,2009,1754
IRL,,TOTAL,ALL,2010,1655
IRL,,TOTAL,ALL,2011,1850
IRL,,TOTAL,ALL,2012,1801
IRL,,TOTAL,ALL,2013,1831
IRL,,TOTAL,ALL,2015,1828
IRL,,TOTAL,ALL,2016,1911
IRL,,TOTAL,ALL,2017,1911
IRL,,TOTAL,ALL,2018,1820
IRL,,TOTAL,ALL,2019,1953
IRL,,TOTAL,ALL,2020,1978
ISL,,TOTAL,ALL,1971,22
ISL,,TOTAL,ALL,1972,36
ISL,,TOTAL,ALL,1973,25
ISL,,TOTAL,ALL,1974,28
ISL,,TOTAL,ALL,1975,39
ISL,,TOTAL,ALL,1976,31
ISL,,TOTAL,ALL,1977,47
ISL,,TOTAL,ALL,1978,40
ISL,,TOTAL,ALL,1979,50
ISL,,TOTAL,ALL,1980,53
ISL,,TOTAL,ALL,1981,72
ISL,,TOTAL,ALL,1982,73
ISL,,TOTAL,ALL,1983,66
ISL,,TOTAL,ALL,1984,54
ISL,,TOTAL,ALL,1985,68
ISL,,TOTAL,ALL,1986,65
ISL,,TOTAL,ALL,1987,78
ISL,,TOTAL,ALL,1988,90
ISL,,TOTAL,ALL,1989,83
ISL,,TOTAL,ALL,1990,82
ISL,,TOTAL,ALL,1991,98
ISL,,TOTAL,ALL,1992,93
ISL,,TOTAL,ALL,1993,95
ISL,,TOTAL,ALL,1994,96
ISL,,TOTAL,ALL,1995,90
ISL,,TOTAL,ALL,1996,113
ISL,,TOTAL,ALL,1997,116
ISL,,TOTAL,ALL,1998,105
ISL,,TOTAL,ALL,1999,112
ISL,,TOTAL,ALL,2000,107
ISL,,TOTAL,ALL,2001,106
ISL,,TOTAL,ALL,2002,98
ISL,,TOTAL,ALL,2003,117
ISL,,TOTAL,ALL,2004,118
ISL,,TOTAL,ALL,2005,129
ISL,,TOTAL,ALL,2006,121
ISL,,TOTAL,ALL,2007,139
ISL,,TOTAL,ALL,2008,134
ISL,,TOTAL,ALL,2009,132
ISL,,TOTAL,ALL,2010,144
ISL,,TOTAL,ALL,2011,142
ISL,,TOTAL,ALL,2012,141
ISL,,TOTAL,ALL,2013,133
ISL,,TOTAL,ALL,2014,133
ISL,,TOTAL,ALL,2015,117
ISL,,TOTAL,ALL,2016,155
ISL,,TOTAL,ALL,2017,124
ISL,,TOTAL,ALL,2018,130
ISL,,TOTAL,ALL,2019,123
ISL,,TOTAL,ALL,2020,121
ISL,,TOTAL,ALL,2021,128
ISR,,TOTAL,ALL,1975,569
ISR,,TOTAL,ALL,1976,591
ISR,,TOTAL,ALL,1977,626
ISR,,TOTAL,ALL,1978,620
ISR,,TOTAL,ALL,1979,661
ISR,,TOTAL,ALL,1980,709
ISR,,TOTAL,ALL,1981,630
ISR,,TOTAL,ALL,1982,675
ISR,,TOTAL,ALL,1983,682
ISR,,TOTAL,ALL,1984,710
ISR,,TOTAL,ALL,1985,745
ISR,,TOTAL,ALL,1986,733
ISR,,TOTAL,ALL,1987,721
ISR,,TOTAL,ALL,1988,741
ISR,,TOTAL,ALL,1989,811
ISR,,TOTAL,ALL,1990,901
ISR,,TOTAL,ALL,1991,876
ISR,,TOTAL,ALL,1992,896
ISR,,TOTAL,ALL,1993,1076
ISR,,TOTAL,ALL,1994,1097
ISR,,TOTAL,ALL,1995,1167
ISR,,TOTAL,ALL,1996,1115
ISR,,TOTAL,ALL,1997,1163
ISR,,TOTAL,ALL,1998,1174
ISR,,TOTAL,ALL,1999,1218
ISR,,TOTAL,ALL,2000,1303
ISR,,TOTAL,ALL,2001,1342
ISR,,TOTAL,ALL,2002,1403
ISR,,TOTAL,ALL,2003,1387
ISR,,TOTAL,ALL,2004,1468
ISR,,TOTAL,ALL,2005,1416
ISR,,TOTAL,ALL,2006,1579
ISR,,TOTAL,ALL,2007,1551
ISR,,TOTAL,ALL,2008,1561
ISR,,TOTAL,ALL,2009,1609
ISR,,TOTAL,ALL,2010,1803
ISR,,TOTAL,ALL,2011,1836
ISR,,TOTAL,ALL,2012,1761
ISR,,TOTAL,ALL,2013,1846
ISR,,TOTAL,ALL,2014,1949
ISR,,TOTAL,ALL,2015,1924
ISR,,TOTAL,ALL,2016,1897
ISR,,TOTAL,ALL,2017,1842
ISR,,TOTAL,ALL,2018,1908
ISR,,TOTAL,ALL,2019,1904
ISR,,TOTAL,ALL,2020,1880
ISR,,TOTAL,ALL,2021,1875
ITA,,TOTAL,ALL,1968,12754
ITA,,TOTAL,ALL,1969,13644
ITA,,TOTAL,ALL,1970,13783
ITA,,TOTAL,ALL,1971,14889
ITA,,TOTAL,ALL,1972,15640
ITA,,TOTAL,ALL,1973,16465
ITA,,TOTAL,ALL,1974,17494
ITA,,TOTAL,ALL,1975,18437
ITA,,TOTAL,ALL,1976,19626
ITA,,TOTAL,ALL,1977,20431
ITA,,TOTAL,ALL,1978,21325
ITA,,TOTAL,ALL,1979,22527
ITA,,TOTAL,ALL,1980,23803
ITA,,TOTAL,ALL,1981,24036
ITA,,TOTAL,ALL,1982,25013
ITA,,TOTAL,ALL,1983,25833
ITA,,TOTAL,ALL,1984,26268
ITA,,TOTAL,ALL,1985,27311
ITA,,TOTAL,ALL,1986,27421
ITA,,TOTAL,ALL,1987,28790
ITA,,TOTAL,ALL,1988,29442
ITA,,TOTAL,ALL,1989,29451
ITA,,TOTAL,ALL,1990,29599
ITA,,TOTAL,ALL,1991,30059
ITA,,TOTAL,ALL,1992,30758
ITA,,TOTAL,ALL,1993,30905
ITA,,TOTAL,ALL,1994,30955
ITA,,TOTAL,ALL,1995,30909
ITA,,TOTAL,ALL,1996,31127
ITA,,TOTAL,ALL,1997,31176
ITA,,TOTAL,ALL,1998,31541
ITA,,TOTAL,ALL,1999,31620
ITA,,TOTAL,ALL,2000,31534
ITA,,TOTAL,ALL,2001,31968
ITA,,TOTAL,ALL,2002,32293
ITA,,TOTAL,ALL,2003,32264
ITA,,TOTAL,ALL,2004,32067
ITA,,TOTAL,ALL,2005,32184
ITA,,TOTAL,ALL,2006,32677
ITA,,TOTAL,ALL,2007,32934
ITA,,TOTAL,ALL,2008,33109
ITA,,TOTAL,ALL,2009,33394
ITA,,TOTAL,ALL,2010,33734
ITA,,TOTAL,ALL,2011,33819
ITA,,TOTAL,ALL,2012,33538
ITA,,TOTAL,ALL,2013,33483
ITA,,TOTAL,ALL,2014,33386
ITA,,TOTAL,ALL,2015,33975
ITA,,TOTAL,ALL,2016,33838
ITA,,TOTAL,ALL,2017,33904
ITA,,TOTAL,ALL,2018,33835
ITA,,TOTAL,ALL,2019,33017
ITA,,TOTAL,ALL,2020,32298
KAZ,,TOTAL,ALL,1981,3115
KAZ,,TOTAL,ALL,1982,3105
KAZ,,TOTAL,ALL,1985,3671
KAZ,,TOTAL,ALL,1986,3954
KAZ,,TOTAL,ALL,1987,4049
KAZ,,TOTAL,ALL,1988,4312
KAZ,,TOTAL,ALL,1989,4581
KAZ,,TOTAL,ALL,1990,4881
KAZ,,TOTAL,ALL,1991,4950
KAZ,,TOTAL,ALL,1992,4982
KAZ,,TOTAL,ALL,1993,5041
KAZ,,TOTAL,ALL,1994,4624
KAZ,,TOTAL,ALL,1995,4604
KAZ,,TOTAL,ALL,1996,4370
KAZ,,TOTAL,ALL,1997,4180
KAZ,,TOTAL,ALL,1998,4127
KAZ,,TOTAL,ALL,1999,3856
KAZ,,TOTAL,ALL,2000,3779
KAZ,,TOTAL,ALL,2001,3627
KAZ,,TOTAL,ALL,2002,3668
KAZ,,TOTAL,ALL,2003,3650
KAZ,,TOTAL,ALL,2004,3440
KAZ,,TOTAL,ALL,2005,3466
KAZ,,TOTAL,ALL,2006,3285
KAZ,,TOTAL,ALL,2007,3298
KAZ,,TOTAL,ALL,2008,3194
KAZ,,TOTAL,ALL,2009,3196
KAZ,,TOTAL,ALL,2010,3040
KAZ,,TOTAL,ALL,2011,2939
KAZ,,TOTAL,ALL,2012,3003
KAZ,,TOTAL,ALL,2013,3018
KAZ,,TOTAL,ALL,2014,2764
KAZ,,TOTAL,ALL,2015,2717
KAZ,,TOTAL,ALL,2016,2615
KAZ,,TOTAL,ALL,2017,2471
KAZ,,TOTAL,ALL,2018,2446
KAZ,,TOTAL,ALL,2019,2361
KAZ,,TOTAL,ALL,2020,2385
KAZ,,TOTAL,ALL,2021,2140
KGZ,,TOTAL,ALL,1981,369
KGZ,,TOTAL,ALL,1982,432
KGZ,,TOTAL,ALL,1985,442
KGZ,,TOTAL,ALL,1986,477
KGZ,,TOTAL,ALL,1987,496
KGZ,,TOTAL,ALL,1988,561
KGZ,,TOTAL,ALL,1989,601
KGZ,,TOTAL,ALL,1990,587
KGZ,,TOTAL,ALL,1991,586
KGZ,,TOTAL,ALL,1992,606
KGZ,,TOTAL,ALL,1993,462
KGZ,,TOTAL,ALL,1994,447
KGZ,,TOTAL,ALL,1995,437
KGZ,,TOTAL,ALL,1996,413
KGZ,,TOTAL,ALL,1997,429
KGZ,,TOTAL,ALL,1998,411
KGZ,,TOTAL,ALL,1999,410
KGZ,,TOTAL,ALL,2000,400
KGZ,,TOTAL,ALL,2001,400
KGZ,,TOTAL,ALL,2002,438
KGZ,,TOTAL,ALL,2003,447
KGZ,,TOTAL,ALL,2004,418
KGZ,,TOTAL,ALL,2005,397
KGZ,,TOTAL,ALL,2006,412
KGZ,,TOTAL,ALL,2007,359
KGZ,,TOTAL,ALL,2008,350
KGZ,,TOTAL,ALL,2009,425
KGZ,,TOTAL,ALL,2010,437
KGZ,,TOTAL,ALL,2011,416
KGZ,,TOTAL,ALL,2012,408
KGZ,,TOTAL,ALL,2013,477
KGZ,,TOTAL,ALL,2014,496
KGZ,,TOTAL,ALL,2015,453
KGZ,,TOTAL,ALL,2016,506
KGZ,,TOTAL,ALL,2017,471
KGZ,,TOTAL,ALL,2018,520
KGZ,,TOTAL,ALL,2019,483
LTU,,TOTAL,ALL,1981,1051
LTU,,TOTAL,ALL,1982,1068
LTU,,TOTAL,ALL,1985,1168
LTU,,TOTAL,ALL,1986,1195
LTU,,TOTAL,ALL,1987,1251
LTU,,TOTAL,ALL,1988,1315
LTU,,TOTAL,ALL,1989,1357
